Audio Mean,Audio Median,Audio Mode,Audio Maxv,Audio Minv,Audio Std,Audio Skew,Audio Kurtosis,Audio Q1,Audio Q3,Audio IQR,ZCR Mean,ZCR Median,ZCR Std,ZCR Kurtosis,ZCR Skew,RMS Energi Mean,RMS Energi Median,RMS Energi Std,RMS Energi Kurtosis,RMS Energi Skew,Label
-0.420107987116586,0.05448111164216222,0.6926830200163522,-0.9952209640539069,1.036450336959056,-1.1094007972504814,0.2036268420970775,-0.8974376081476574,1.0329968839246773,-1.031015370380746,-1.056819399726827,-0.8459856369101219,-0.9996436922102117,-0.7325944180068813,0.09219188829680237,0.2271596717386244,-1.1150701661246163,-1.0809614946784276,-1.1120778319575524,-1.2210175286502596,-1.632746205897154,Orang 2_pleasant_surprise
0.05785919956545397,-0.9504475324751911,0.1958446956616511,0.07128477468111276,-0.15021770088208328,-0.174776239196576,1.7521878548309204,0.7153128345087014,0.5802466274503899,-1.0731598687660266,-0.8829276350231806,1.006919928659967,0.8186557980058711,0.892598145464782,-0.6108608183292576,-0.6245822046169575,-0.3104250370927304,-0.907287733804486,-0.2042750961042435,0.1242248437492127,-0.053002903121583234,Orang 2_pleasant_surprise
-0.617509929834716,-0.542652351847438,0.7060205601980356,0.3893131280838383,-0.17289946331859155,0.21570367280840763,0.8512654672170128,0.1773750135545767,0.17996173762177092,-0.44922622104224025,-0.34199418361510076,1.7166652282784767,1.1129034333520422,0.9519461481138578,-1.151457566397335,-1.3790279938793446,0.22433460442817288,-0.31623287726553617,0.24450905553640412,0.26844011916256905,0.4335889759145251,Orang 2_pleasant_surprise
-0.3505640805278971,0.040184269008433596,0.532193524022293,-0.6969832845028704,0.6816706099334224,-0.7205004465393108,-0.7636956681295624,-0.39319286391303854,0.606208349434724,-0.4277967663312962,-0.5163923730225699,-0.8421733705446206,-0.826113035467598,-0.5240637524529658,0.25498654427647854,0.5046702065483698,-0.6791749879096544,-0.47359119818760553,-0.6890011583643201,-0.05329492848072701,0.10874891538073271,Orang 2_pleasant_surprise
-0.5894959498188824,-0.020105197099402766,0.15816875951997736,-0.4247939908640605,0.2743013299610745,-0.5592274740331606,-0.8479414699326606,0.49468958357188136,0.5189209716357017,-0.5486236418601727,-0.548864753920198,-0.3897433092599824,-0.6903064345385959,-0.4017526426507368,-0.7835770793068166,-0.6863143213448936,-0.6176987239231995,-0.6040840582756826,-0.537838415131467,0.497385648005586,0.35127012517710177,Orang 2_pleasant_surprise
-0.12730335136199908,-1.1027098905269674,0.2841408414859138,-0.30035411905193343,0.7109016737341276,-0.6593769019864703,2.837323607952628,0.5408176039365009,0.782054184816159,-1.1304579164536568,-1.0049917459331008,0.8583423485306602,0.11698835987269392,1.2112450418935659,-1.2573085985373962,-1.2026049548419555,-0.7283691147859994,-1.025051348071561,-0.6450493179080407,0.408130240648618,0.1319505667006275,Orang 2_pleasant_surprise
-0.36388204625720455,-0.2105243985332987,0.7857337745951891,2.2964244433553964,-3.2841867651269183,2.744676214187589,-0.48286312192970515,0.7342284497153284,-0.889340943930288,1.2862807556443898,1.1432957349400092,1.6676676542252087,1.2487100342810442,0.8542219301524503,-1.040364767390075,-1.2323300166420685,2.7479102302088614,1.1119369167985829,2.9292027527339086,1.0437529051816352,1.15565359702323,Orang 2_pleasant_surprise
0.7504154360397098,-0.5325645527002787,0.1426710152234233,0.28448726081727527,-0.17184463837221625,0.3342692978513659,0.3050885038476041,-0.08419432993655197,0.4280180780083847,-0.3160480467099408,-0.3728004759579292,-0.8950184843078203,-0.3206106875652015,-1.6385188951533531,0.9145345124519835,0.4837533913350221,0.4336812697770646,-0.2193475101971851,0.3857438967130589,-0.2895782859246323,0.05250344428982199,Orang 2_pleasant_surprise
-0.07519875079592743,-1.2743770815117899,0.6894129760888029,-0.3088168558069445,0.6167163856970598,-0.6243591564208024,2.686956064252597,0.39336132968093274,0.4891830731376584,-1.004048870587761,-0.8025170420345235,1.307570845251297,0.35087750591708633,1.748317905910121,-1.4027394024254027,-1.3531358361249486,-0.6753073585075676,-0.832554316125461,-0.6045623891653954,0.16208055485887696,0.045139037292693335,Orang 2_pleasant_surprise
-0.3594781873041342,-0.49785218556017274,1.0436819515487255,0.6080811895886936,-0.4404509866817669,0.42847250589233277,0.34799760605915386,0.024742660502728407,-0.14674177650547693,0.1027856725587727,0.12455020417503752,0.7614417988157303,1.5505024807899375,0.7333032051833329,0.18424547795218296,0.3195605692818268,0.33946479380577954,0.0468497599983297,0.3226064470898445,-0.13373689499799654,-0.18004651507149233,Orang 2_pleasant_surprise
-0.5259786488641978,-0.48738966834118463,-0.4394139852294439,-0.20671969253619915,0.18037296855637172,-0.42304039681083505,0.11202857713539244,0.5365895630943573,0.5965245632708595,-0.7561745768400059,-0.7044417700020947,1.3463696511762084,1.6863090817189397,0.7279147088042895,-0.5167171830588351,-0.5644065388603577,-0.4071969611552877,-0.6708362308929665,-0.322659770711901,0.6805560965820047,0.7270271445725102,Orang 2_pleasant_surprise
-0.4423586162532512,-0.28008517529106625,1.313254430773498,0.9698480522160005,-1.7482133648219884,1.9007994003055666,-0.5001135143412913,-0.07338492171119812,-0.1267227241692114,1.071799954740859,0.6832205645799979,2.1816388854010507,1.4222406910236578,1.9181413207423816,-1.65251945195877,-1.7959973189566985,1.8642116773707416,0.7871954941969889,1.72755083924521,-0.2700679253193477,-0.1743588574120371,Orang 2_pleasant_surprise
0.4780174456337166,-0.7043991423114389,0.5010020299291087,-1.026268761752205,1.07457925595869,-1.0553213320763277,0.6373585387449237,-1.1530527751786976,0.8362475468482922,-0.9484812326096729,-0.9221956265267086,-0.5199760846244944,-0.7129408680267629,-0.7836920682874857,-0.630055886680318,-0.6102990820687293,-0.9984011299896839,-0.859987692679441,-1.0460818916750998,-1.5749642770254475,-1.7056497826551518,Orang 2_pleasant_surprise
